id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_168,330,49,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 11, 5, 5, 6, 5, 13, 10, 11, 5, 5, 5, 18, 9, 11, 9, 17, 11, 8, 9, 11, 6, 6, 4, 4, 6]",18,"[P(8.195672988891602, 6.663351535797119), P(7.264346122741699, 6.997715473175049), P(9.127267837524414, 6.997715473175049), P(6.2910895347595215, 7.173498153686523), P(10.10052490234375, 7.173498153686523), P(8.195941925048828, 7.721542835235596), P(10.739954948425293, 7.928504467010498), P(5.651928901672363, 7.929041862487793), P(6.820051193237305, 8.090041160583496), P(9.571562767028809, 8.090311050415039), P(4.896385192871094, 8.56820297241211), P(11.49496078491211, 8.56820297241211), P(5.813197135925293, 9.097164154052734), P(10.57841682434082, 9.097164154052734), P(5.415938377380371, 9.399274826049805), P(10.975676536560059, 9.399542808532715), P(6.2910895347595215, 10.049455642700195), P(10.10052490234375, 10.049455642700195), P(4.809568405151367, 10.261524200439453), P(11.582045555114746, 10.261524200439453), P(5.251713752746582, 10.933208465576172), P(7.279398441314697, 11.001747131347656), P(7.666711807250977, 11.389060974121094), P(8.195672988891602, 11.531246185302734), P(9.502486228942871, 11.923129081726074), P(5.629888534545898, 11.954307556152344), P(6.549657344818115, 12.118802070617676), P(10.062357902526855, 12.430318832397461), P(7.593334674835205, 12.72140884399414), P(16.449132919311523, 12.841822624206543), P(13.516463279724121, 12.865743637084961), P(17.616451263427734, 12.884827613830566), P(6.714151859283447, 13.038839340209961), P(13.544954299926758, 13.319984436035156), P(8.195672988891602, 13.43556022644043), P(9.9233980178833, 16.367155075073242), P(11.066792488098145, 16.37763786315918), P(11.978766441345215, 16.37763786315918), P(13.071630477905273, 16.37763786315918), P(14.399946212768555, 16.37763786315918), P(15.281817436218262, 16.37763786315918), P(16.496707916259766, 16.37763786315918), P(17.904314041137695, 16.37763786315918), P(18.834566116333008, 16.37763786315918), P(12.131165504455566, 16.515522003173828), P(16.647762298583984, 16.515522003173828), P(11.150115013122559, 16.583255767822266), P(17.98763656616211, 16.583255767822266), P(16.647493362426758, 16.898265838623047)]"
logo_172,202,22,"[11, 13, 15, 15, 6, 5, 4, 3, 15, 9, 11, 9, 13, 8, 9, 11, 15, 6, 6, 6, 6, 6]",15,"[P(6.662008285522461, 8.414191246032715), P(9.67961311340332, 8.414191246032715), P(12.487837791442871, 8.414191246032715), P(15.60677433013916, 8.414191246032715), P(7.119204044342041, 8.85848617553711), P(6.2687811851501465, 11.872597694396973), P(19.04851531982422, 11.882004737854004), P(8.166913986206055, 11.908345222473145), P(7.172153949737549, 14.654212951660156), P(8.311786651611328, 14.668457984924316), P(9.297138214111328, 14.668457984924316), P(10.471174240112305, 14.668457984924316), P(11.646285057067871, 14.668457984924316), P(14.03198528289795, 14.668457984924316), P(15.506518363952637, 14.668457984924316), P(16.48541831970215, 14.668457984924316), P(12.775164604187012, 14.668725967407227), P(14.159387588500977, 14.792366027832031), P(9.429915428161621, 14.79612922668457), P(8.381132125854492, 14.820589065551758), P(15.576132774353027, 14.820589065551758), P(14.159387588500977, 15.1485013961792)]"
logo_175,801,36,"[5, 78, 56, 108, 108, 11, 9, 23, 23, 18, 18, 30, 22, 31, 80, 22, 8, 5, 5, 9, 8, 8, 15, 13, 9, 5, 14, 13, 9, 5, 7, 5, 6, 5, 5, 5]",108,"[P(3.9999990463256836, 9.59998607635498), P(14.37503719329834, 10.405729293823242), P(6.27611780166626, 10.615138053894043), P(8.75007438659668, 10.620781898498535), P(9.431076049804688, 10.620781898498535), P(17.419645309448242, 11.459545135498047), P(7.868131160736084, 11.473938941955566), P(7.839062213897705, 11.82502269744873), P(10.1798095703125, 11.85409164428711), P(7.032754421234131, 11.874411582946777), P(15.675230979919434, 11.874411582946777), P(10.76062297821045, 11.883160591125488), P(12.78528118133545, 11.883160591125488), P(16.387842178344727, 11.889087677001953), P(17.512500762939453, 11.906866073608398), P(18.167816162109375, 11.912229537963867), P(10.126752853393555, 11.93875789642334), P(7.012152671813965, 11.997178077697754), P(15.654912948608398, 11.997178077697754), P(18.138463973999023, 12.008749008178711), P(8.622227668762207, 12.216181755065918), P(9.302946090698242, 12.216181755065918), P(9.799656867980957, 12.860776901245117), P(5.911769390106201, 12.867549896240234), P(6.69352388381958, 12.867549896240234), P(7.255145072937012, 12.867549896240234), P(7.7007737159729, 12.867549896240234), P(10.721675872802734, 12.867549896240234), P(11.528265953063965, 12.867549896240234), P(12.089605331420898, 12.867549896240234), P(12.534951210021973, 12.867549896240234), P(9.795988082885742, 12.912705421447754), P(7.786004543304443, 12.932743072509766), P(6.737832546234131, 12.937823295593262), P(11.572856903076172, 12.937823295593262), P(9.766636848449707, 13.117880821228027)]"
logo_174,575,45,"[5, 37, 8, 8, 18, 5, 17, 6, 10, 35, 6, 6, 11, 12, 6, 16, 32, 31, 35, 37, 27, 21, 24, 7, 6, 4, 5, 4, 4, 6, 7, 15, 11, 15, 13, 9, 5, 9, 5, 7, 5, 6, 7, 7, 5]",37,"[P(3.9999990463256836, 9.279946327209473), P(9.858922958374023, 10.493782043457031), P(9.819413185119629, 10.53018856048584), P(10.504929542541504, 10.53018856048584), P(6.4815754890441895, 10.762174606323242), P(6.455328941345215, 10.804790496826172), P(15.180497169494629, 10.871112823486328), P(15.180498123168945, 10.901028633117676), P(7.077627658843994, 10.963963508605957), P(11.912651062011719, 11.13611888885498), P(8.444993019104004, 11.298396110534668), P(17.29998207092285, 11.298396110534668), P(14.571463584899902, 11.420598983764648), P(13.538249015808105, 11.450796127319336), P(14.031572341918945, 11.65258502960205), P(9.955443382263184, 11.735276222229004), P(7.418551921844482, 11.738662719726562), P(17.730371475219727, 11.738662719726562), P(11.058083534240723, 11.738944053649902), P(15.829609870910645, 11.739226341247559), P(15.137316703796387, 11.739227294921875), P(8.137370109558105, 11.74543571472168), P(17.02199363708496, 11.74543571472168), P(17.717670440673828, 11.771965026855469), P(9.895612716674805, 11.778738021850586), P(8.527965545654297, 11.785228729248047), P(8.69363021850586, 11.788333892822266), P(9.137282371520996, 11.831513404846191), P(8.498332023620605, 12.053339958190918), P(8.071048736572266, 12.404423713684082), P(16.34946060180664, 12.520417213439941), P(11.95442008972168, 12.836223602294922), P(11.049899101257324, 12.879685401916504), P(13.217081069946289, 12.88250732421875), P(9.273595809936523, 12.882789611816406), P(10.080185890197754, 12.882789611816406), P(10.563348770141602, 12.882789611816406), P(13.691495895385742, 12.882789611816406), P(14.17437744140625, 12.882789611816406), P(14.53562068939209, 12.882789611816406), P(11.948211669921875, 12.885611534118652), P(11.036917686462402, 12.932178497314453), P(10.112922668457031, 12.953909873962402), P(13.72367000579834, 12.953909873962402), P(11.926480293273926, 13.128040313720703)]"
logo_173,575,45,"[5, 37, 8, 8, 18, 5, 17, 6, 10, 35, 6, 6, 11, 12, 6, 16, 32, 31, 35, 37, 27, 21, 24, 7, 6, 4, 5, 4, 4, 6, 7, 15, 11, 15, 13, 9, 5, 9, 5, 7, 5, 6, 7, 7, 5]",37,"[P(3.9999990463256836, 9.279946327209473), P(9.858922958374023, 10.493782043457031), P(9.819413185119629, 10.53018856048584), P(10.504929542541504, 10.53018856048584), P(6.4815754890441895, 10.762174606323242), P(6.455328941345215, 10.804790496826172), P(15.180497169494629, 10.871112823486328), P(15.180498123168945, 10.901028633117676), P(7.077627658843994, 10.963963508605957), P(11.912651062011719, 11.13611888885498), P(8.444993019104004, 11.298396110534668), P(17.29998207092285, 11.298396110534668), P(14.571463584899902, 11.420598983764648), P(13.538249015808105, 11.450796127319336), P(14.031572341918945, 11.65258502960205), P(9.955443382263184, 11.735276222229004), P(7.418551921844482, 11.738662719726562), P(17.730371475219727, 11.738662719726562), P(11.058083534240723, 11.738944053649902), P(15.829609870910645, 11.739226341247559), P(15.137316703796387, 11.739227294921875), P(8.137370109558105, 11.74543571472168), P(17.02199363708496, 11.74543571472168), P(17.717670440673828, 11.771965026855469), P(9.895612716674805, 11.778738021850586), P(8.527965545654297, 11.785228729248047), P(8.69363021850586, 11.788333892822266), P(9.137282371520996, 11.831513404846191), P(8.498332023620605, 12.053339958190918), P(8.071048736572266, 12.404423713684082), P(16.34946060180664, 12.520417213439941), P(11.95442008972168, 12.836223602294922), P(11.049899101257324, 12.879685401916504), P(13.217081069946289, 12.88250732421875), P(9.273595809936523, 12.882789611816406), P(10.080185890197754, 12.882789611816406), P(10.563348770141602, 12.882789611816406), P(13.691495895385742, 12.882789611816406), P(14.17437744140625, 12.882789611816406), P(14.53562068939209, 12.882789611816406), P(11.948211669921875, 12.885611534118652), P(11.036917686462402, 12.932178497314453), P(10.112922668457031, 12.953909873962402), P(13.72367000579834, 12.953909873962402), P(11.926480293273926, 13.128040313720703)]"
logo_176,572,44,"[5, 38, 6, 26, 6, 5, 6, 22, 24, 24, 6, 6, 12, 7, 7, 6, 16, 17, 16, 24, 32, 34, 30, 21, 16, 11, 6, 11, 7, 8, 15, 13, 9, 5, 15, 13, 9, 5, 7, 6, 5, 5, 5, 5]",38,"[P(3.9999990463256836, 9.279946327209473), P(6.502178192138672, 10.409398078918457), P(6.50499963760376, 10.48503303527832), P(15.702042579650879, 10.517206192016602), P(15.702325820922852, 10.542606353759766), P(7.708958148956299, 10.743830680847168), P(7.497291564941406, 10.77035903930664), P(14.419063568115234, 10.783624649047852), P(10.131548881530762, 10.912599563598633), P(10.53117561340332, 10.912599563598633), P(10.131267547607422, 10.930378913879395), P(10.53117561340332, 10.930378913879395), P(15.139293670654297, 11.12003231048584), P(9.114140510559082, 11.364154815673828), P(17.664615631103516, 11.366976737976074), P(14.723298072814941, 11.3906831741333), P(8.349884033203125, 11.697739601135254), P(10.571815490722656, 11.697739601135254), P(15.708252906799316, 11.697739601135254), P(18.24514389038086, 11.697739601135254), P(11.996190071105957, 11.698022842407227), P(16.366674423217773, 11.698305130004883), P(11.36711597442627, 11.709311485290527), P(17.393680572509766, 11.709312438964844), P(8.867478370666504, 11.709593772888184), P(8.347061157226562, 11.716931343078613), P(10.56645393371582, 11.716931343078613), P(15.70543098449707, 11.716931343078613), P(18.248249053955078, 11.720035552978516), P(16.848711013793945, 12.673945426940918), P(12.011711120605469, 13.073572158813477), P(9.674068450927734, 13.078651428222656), P(10.343215942382812, 13.078651428222656), P(10.763727188110352, 13.078651428222656), P(11.058930397033691, 13.078651428222656), P(12.722063064575195, 13.078651428222656), P(13.419997215270996, 13.078651428222656), P(13.840508460998535, 13.078651428222656), P(14.135430335998535, 13.078651428222656), P(11.124970436096191, 13.132837295532227), P(10.376518249511719, 13.147795677185059), P(13.453018188476562, 13.147795677185059), P(11.950469017028809, 13.181097984313965), P(11.976151466369629, 13.348173141479492)]"
logo_178,185,21,"[16, 8, 8, 13, 13, 5, 23, 10, 10, 11, 11, 11, 5, 5, 6, 6, 4, 4, 5, 5, 6]",23,"[P(17.609729766845703, 10.346861839294434), P(8.202392578125, 10.348474502563477), P(10.9267578125, 10.348474502563477), P(13.916409492492676, 10.348474502563477), P(15.02647590637207, 10.348474502563477), P(7.2108588218688965, 10.408950805664062), P(4.379249572753906, 10.531246185302734), P(6.409353733062744, 10.792770385742188), P(9.137481689453125, 10.792770385742188), P(10.2136812210083, 10.792770385742188), P(12.383014678955078, 10.792770385742188), P(13.432872772216797, 10.792770385742188), P(16.520360946655273, 10.792770385742188), P(7.0960893630981445, 10.81158447265625), P(8.100793838500977, 10.931998252868652), P(11.291762351989746, 10.931998252868652), P(6.399946689605713, 10.933879852294922), P(9.128074645996094, 10.933879852294922), P(16.520360946655273, 10.937643051147461), P(12.542938232421875, 11.270662307739258), P(19.620481491088867, 11.751511573791504)]"
logo_177,307,30,"[5, 9, 13, 15, 11, 16, 16, 14, 20, 8, 20, 9, 9, 16, 6, 6, 15, 13, 9, 5, 14, 13, 9, 5, 7, 5, 6, 4, 4, 5]",20,"[P(3.9999990463256836, 9.59998607635498), P(5.759369850158691, 10.62445068359375), P(14.204574584960938, 10.651826858520508), P(12.041346549987793, 11.07713508605957), P(17.241844177246094, 11.07713508605957), P(8.66935920715332, 11.090117454528809), P(9.649515151977539, 11.090117454528809), P(18.20901870727539, 11.11495304107666), P(10.43917179107666, 11.166316986083984), P(7.592118263244629, 11.168574333190918), P(15.979186058044434, 11.168575286865234), P(6.67574405670166, 11.20215892791748), P(15.110224723815918, 11.20215892791748), P(11.038046836853027, 11.227559089660645), P(6.54027795791626, 11.462650299072266), P(14.97475814819336, 11.462650299072266), P(12.029772758483887, 12.703015327453613), P(8.950169563293457, 12.711481094360352), P(9.823646545410156, 12.711481094360352), P(10.388936042785645, 12.711481094360352), P(10.791666030883789, 12.711481094360352), P(12.974652290344238, 12.711481094360352), P(13.852361679077148, 12.711481094360352), P(14.417652130126953, 12.711481094360352), P(14.824615478515625, 12.711481094360352), P(12.027234077453613, 12.756636619567871), P(10.862504005432129, 12.77357006072998), P(9.858359336853027, 12.777803421020508), P(13.88707447052002, 12.777803421020508), P(11.986311912536621, 12.972818374633789)]"
logo_18,111,13,"[6, 15, 8, 13, 13, 8, 9, 11, 6, 6, 4, 6, 6]",15,"[P(16.955249786376953, 10.087891578674316), P(8.753124237060547, 12.005375862121582), P(4.377906322479248, 12.020696640014648), P(6.321731090545654, 12.020696640014648), P(9.96989631652832, 12.020696640014648), P(12.49079418182373, 12.020696640014648), P(14.91143798828125, 12.020696640014648), P(16.296733856201172, 12.020696640014648), P(4.743985652923584, 12.347265243530273), P(12.8568754196167, 12.347265243530273), P(15.064105033874512, 12.573847770690918), P(4.743985652923584, 13.108722686767578), P(12.8568754196167, 13.108722686767578)]"
logo_179,222,22,"[16, 16, 17, 14, 13, 5, 8, 19, 5, 11, 7, 11, 16, 11, 13, 6, 5, 6, 5, 5, 5, 8]",19,"[P(11.471038818359375, 10.586883544921875), P(12.267168045043945, 10.586883544921875), P(14.01182746887207, 10.586883544921875), P(7.423733711242676, 10.587152481079102), P(9.299287796020508, 10.587152481079102), P(6.568741321563721, 10.610804557800293), P(19.617794036865234, 10.612686157226562), P(4.381669521331787, 10.627737998962402), P(13.210859298706055, 10.923934936523438), P(6.064776420593262, 10.924203872680664), P(6.631904602050781, 10.924203872680664), P(7.923397064208984, 10.924203872680664), P(8.501276969909668, 10.924203872680664), P(10.944229125976562, 10.924203872680664), P(10.203737258911133, 10.924471855163574), P(9.469157218933105, 10.982528686523438), P(6.045155048370361, 10.982797622680664), P(7.134794235229492, 10.982797622680664), P(7.9037766456604, 10.982797622680664), P(13.212471008300781, 10.982797622680664), P(10.325762748718262, 11.301840782165527), P(16.118534088134766, 11.527348518371582)]"
logo_180,204,21,"[21, 12, 10, 15, 15, 5, 23, 15, 10, 10, 5, 11, 9, 5, 4, 4, 6, 6, 6, 5, 7]",23,"[P(15.758366584777832, 10.580835342407227), P(7.714554786682129, 10.59158706665039), P(9.998119354248047, 10.59158706665039), P(12.573579788208008, 10.59158706665039), P(13.533933639526367, 10.59158706665039), P(6.849079608917236, 10.630828857421875), P(4.381669521331787, 10.677597045898438), P(9.394973754882812, 10.937777519226074), P(6.171213626861572, 10.939390182495117), P(8.420642852783203, 10.939390182495117), P(14.73726749420166, 10.939659118652344), P(12.087355613708496, 10.94100284576416), P(11.20010757446289, 10.942346572875977), P(6.718183517456055, 10.954978942871094), P(6.152399063110352, 11.064104080200195), P(8.401827812194824, 11.064104080200195), P(7.522644996643066, 11.0718994140625), P(11.172154426574707, 11.0718994140625), P(10.29297161102295, 11.081306457519531), P(14.71226978302002, 11.081306457519531), P(19.618331909179688, 11.92447280883789)]"
logo_181,222,22,"[17, 15, 12, 17, 17, 5, 23, 16, 16, 5, 10, 10, 11, 7, 4, 4, 6, 6, 5, 5, 5, 6]",23,"[P(15.72503662109375, 10.63929557800293), P(7.905389308929443, 10.649240493774414), P(10.197823524475098, 10.649240493774414), P(12.726784706115723, 10.649240493774414), P(13.682838439941406, 10.649240493774414), P(6.9178876876831055, 10.676655769348145), P(5.670743465423584, 10.73820686340332), P(11.235586166381836, 11.0112886428833), P(9.513774871826172, 11.01317024230957), P(14.799894332885742, 11.01317024230957), P(6.257761001586914, 11.013439178466797), P(8.50987720489502, 11.013439178466797), P(12.175246238708496, 11.014782905578613), P(6.991264820098877, 11.027953147888184), P(6.2513108253479, 11.120682716369629), P(8.503427505493164, 11.120682716369629), P(7.61564302444458, 11.13197135925293), P(10.41903018951416, 11.133584022521973), P(14.786723136901855, 11.135196685791016), P(19.61859893798828, 11.304529190063477), P(11.391480445861816, 11.457196235656738), P(15.599784851074219, 12.570219039916992)]"
logo_182,192,21,"[17, 17, 5, 12, 9, 14, 14, 9, 9, 14, 5, 14, 11, 5, 4, 4, 5, 5, 5, 5, 9]",17,"[P(18.969762802124023, 10.665233612060547), P(4.815481662750244, 10.671684265136719), P(7.741164207458496, 10.671684265136719), P(8.913586616516113, 10.671684265136719), P(11.740626335144043, 10.671684265136719), P(15.004973411560059, 10.671684265136719), P(16.19782257080078, 10.671684265136719), P(7.015992641448975, 11.08614444732666), P(9.847064018249512, 11.08614444732666), P(11.07485580444336, 11.08614444732666), P(17.73390769958496, 11.08614444732666), P(13.226180076599121, 11.086413383483887), P(14.326837539672852, 11.086413383483887), P(7.751378059387207, 11.108721733093262), P(7.005778789520264, 11.168122291564941), P(9.837119102478027, 11.168122291564941), P(17.734176635742188, 11.168122291564941), P(8.674640655517578, 11.184517860412598), P(12.138960838317871, 11.184517860412598), P(13.393362045288086, 11.629619598388672), P(9.002822875976562, 12.572504043579102)]"
