id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_140_1,12,1,[12],12,"[P(7.781278610229492, 16.430635452270508)]"
logo_140_11,7,1,[7],7,"[P(17.939285278320312, 6.723440647125244)]"
logo_140_12,9,1,[9],9,"[P(9.09237289428711, 5.804733753204346)]"
logo_140_2,21,1,[21],21,"[P(9.775398254394531, 16.430635452270508)]"
logo_140_5,10,1,[10],10,"[P(13.258857727050781, 16.457372665405273)]"
logo_140_6,8,1,[8],8,"[P(14.933375358581543, 16.45737075805664)]"
logo_140_3,18,1,[18],18,"[P(11.075847625732422, 16.430635452270508)]"
logo_140_4,15,1,[15],15,"[P(12.417391777038574, 16.430635452270508)]"
logo_140_8,10,1,[10],10,"[P(16.2026309967041, 15.818412780761719)]"
logo_140_7,11,1,[11],11,"[P(15.527278900146484, 15.818164825439453)]"
logo_140_9,12,1,[12],12,"[P(17.04384994506836, 16.457372665405273)]"
logo_141_0,10,1,[10],10,"[P(4.380863189697266, 15.109796524047852)]"
logo_141_10,7,1,[7],7,"[P(12.006988525390625, 4.8676252365112305)]"
logo_141_1,12,1,[12],12,"[P(6.691573619842529, 15.07593059539795)]"
logo_141_11,7,1,[7],7,"[P(16.908748626708984, 6.295658588409424)]"
logo_141_12,9,1,[9],9,"[P(9.691439628601074, 6.080633640289307)]"
logo_141_4,15,1,[15],15,"[P(12.556646347045898, 15.075931549072266)]"
logo_141_5,10,1,[10],10,"[P(13.612955093383789, 15.109796524047852)]"
logo_141_3,18,1,[18],18,"[P(10.872732162475586, 15.07593059539795)]"
logo_141_2,21,1,[21],21,"[P(9.240156173706055, 15.07593059539795)]"
logo_141_6,8,1,[8],8,"[P(15.714554786682129, 15.109797477722168)]"
logo_142_0,10,1,[10],10,"[P(4.380863189697266, 14.20454216003418)]"
logo_141_9,12,1,[12],12,"[P(18.36446762084961, 15.109796524047852)]"
logo_141_8,10,1,[10],10,"[P(17.30815887451172, 14.307755470275879)]"
logo_141_7,11,1,[11],11,"[P(16.460691452026367, 14.307485580444336)]"
logo_142_10,7,1,[7],7,"[P(12.006451606750488, 5.772610187530518)]"
logo_142_1,12,1,[12],12,"[P(6.691573619842529, 14.170676231384277)]"
logo_142_11,7,1,[7],7,"[P(17.506250381469727, 6.988844871520996)]"
logo_142_12,9,1,[9],9,"[P(10.055906295776367, 6.512027263641357)]"
logo_142_2,21,1,[21],21,"[P(9.240156173706055, 14.170944213867188)]"
logo_142_3,18,1,[18],18,"[P(10.872732162475586, 14.170676231384277)]"
logo_142_4,15,1,[15],15,"[P(12.556646347045898, 14.170945167541504)]"
logo_142_5,10,1,[10],10,"[P(13.612955093383789, 14.20454216003418)]"
logo_142_6,8,1,[8],8,"[P(15.714823722839355, 14.20454216003418)]"
logo_142_8,10,1,[10],10,"[P(17.307889938354492, 13.402231216430664)]"
logo_142_9,12,1,[12],12,"[P(18.364198684692383, 14.20454216003418)]"
logo_142_7,11,1,[11],11,"[P(16.46042251586914, 13.402231216430664)]"
logo_143_0,16,1,[16],16,"[P(5.053890228271484, 11.36285400390625)]"
logo_143_11,16,1,[16],16,"[P(18.351566314697266, 11.39376449584961)]"
logo_143_10,19,1,[19],19,"[P(17.63741683959961, 10.891680717468262)]"
logo_143_2,9,1,[9],9,"[P(8.62276554107666, 11.123639106750488)]"
logo_143_1,10,1,[10],10,"[P(7.196075916290283, 11.386507034301758)]"
logo_143_3,12,1,[12],12,"[P(8.441876411437988, 9.662544250488281)]"
logo_143_4,5,1,[5],5,"[P(8.195135116577148, 12.747344970703125)]"
logo_143_7,16,1,[16],16,"[P(13.760248184204102, 11.376562118530273)]"
logo_143_5,17,1,[17],17,"[P(10.894233703613281, 11.383281707763672)]"
logo_143_6,13,1,[13],13,"[P(12.585137367248535, 11.369842529296875)]"
logo_143_8,12,1,[12],12,"[P(15.382879257202148, 11.36285400390625)]"
logo_144_0,8,1,[8],8,"[P(12.241903305053711, 8.806343078613281)]"
logo_143_9,10,1,[10],10,"[P(16.55126953125, 10.655691146850586)]"
logo_144_1,32,1,[32],32,"[P(6.328719139099121, 11.646821022033691)]"
logo_144_10,30,1,[30],30,"[P(18.51148796081543, 11.664291381835938)]"
logo_144_3,27,1,[27],27,"[P(10.038972854614258, 11.647090911865234)]"
logo_144_2,10,1,[10],10,"[P(7.599516868591309, 11.647089958190918)]"
logo_144_5,19,1,[19],19,"[P(12.600727081298828, 11.647358894348145)]"
logo_144_4,15,1,[15],15,"[P(11.309232711791992, 11.647358894348145)]"
logo_144_7,22,1,[22],22,"[P(15.39228630065918, 11.646821975708008)]"
logo_144_6,33,1,[33],33,"[P(14.201583862304688, 11.647090911865234)]"
logo_144_9,31,1,[31],31,"[P(17.15549087524414, 11.363526344299316)]"
logo_144_8,24,1,[24],24,"[P(16.147024154663086, 11.189355850219727)]"
logo_145_0,10,1,[10],10,"[P(5.459212779998779, 11.041930198669434)]"
logo_145_10,9,1,[9],9,"[P(8.190566062927246, 10.47614574432373)]"
logo_145_12,2,1,[2],2,"[P(8.571428298950195, 10.474533081054688)]"
logo_145_1,12,1,[12],12,"[P(7.18881893157959, 11.020964622497559)]"
logo_145_11,9,1,[9],9,"[P(8.190566062927246, 13.52385425567627)]"
logo_145_13,5,1,[5],5,"[P(8.571428298950195, 9.333288192749023)]"
logo_145_14,5,1,[5],5,"[P(4.380863189697266, 9.333288192749023)]"
logo_145_2,21,1,[21],21,"[P(10.00295639038086, 11.020964622497559)]"
logo_145_5,10,1,[10],10,"[P(13.60892391204834, 11.041930198669434)]"
logo_145_3,18,1,[18],18,"[P(11.313264846801758, 11.020964622497559)]"
logo_145_4,15,1,[15],15,"[P(12.655019760131836, 11.020964622497559)]"
logo_145_6,8,1,[8],8,"[P(15.209246635437012, 11.041930198669434)]"
logo_146_0,10,1,[10],10,"[P(5.1761860847473145, 10.000134468078613)]"
logo_145_9,12,1,[12],12,"[P(17.749496459960938, 11.041930198669434)]"
logo_145_8,10,1,[10],10,"[P(16.79559326171875, 10.545760154724121)]"
logo_145_7,11,1,[11],11,"[P(15.970972061157227, 10.545760154724121)]"
logo_146_10,8,1,[8],8,"[P(14.505040168762207, 11.126864433288574)]"
logo_146_1,9,1,[9],9,"[P(12.000000953674316, 9.904716491699219)]"
logo_146_13,12,1,[12],12,"[P(16.773014068603516, 11.126864433288574)]"
logo_146_11,11,1,[11],11,"[P(15.179948806762695, 10.654616355895996)]"
logo_146_12,10,1,[10],10,"[P(15.91506576538086, 10.654616355895996)]"
logo_146_14,10,1,[10],10,"[P(18.154010772705078, 10.645209312438965)]"
logo_146_15,5,1,[5],5,"[P(2.0, 2.5715627670288086)]"
logo_146_2,10,1,[10],10,"[P(5.1761860847473145, 9.904716491699219)]"
logo_146_16,5,1,[5],5,"[P(2.00107479095459, 2.5694122314453125)]"
logo_146_3,15,1,[15],15,"[P(5.301437854766846, 10.654616355895996)]"
logo_146_5,10,1,[10],10,"[P(8.278726577758789, 11.386238098144531)]"
logo_146_4,12,1,[12],12,"[P(6.897997856140137, 11.106974601745605)]"
logo_146_7,18,1,[18],18,"[P(10.860099792480469, 11.106974601745605)]"
logo_146_6,21,1,[21],21,"[P(9.632845878601074, 10.6344575881958)]"
logo_146_8,7,1,[7],7,"[P(12.382744789123535, 10.390941619873047)]"
logo_146_9,10,1,[10],10,"[P(13.03158187866211, 11.126864433288574)]"
logo_147_10,5,1,[5],5,"[P(6.935490131378174, 10.848464965820312)]"
logo_147_1,8,1,[8],8,"[P(6.828702926635742, 11.305933952331543)]"
logo_147_0,20,1,[20],20,"[P(5.133083343505859, 11.28744125366211)]"
logo_147_11,239,1,[239],239,"[P(10.253782272338867, 11.267605781555176)]"
logo_147_12,39,1,[39],39,"[P(12.079788208007812, 10.777640342712402)]"
logo_147_2,13,1,[13],13,"[P(6.48745584487915, 11.285694122314453)]"
logo_147_3,26,1,[26],26,"[P(8.678497314453125, 11.284673690795898)]"
logo_147_4,20,1,[20],20,"[P(13.695526123046875, 11.28741455078125)]"
logo_147_5,20,1,[20],20,"[P(17.481796264648438, 11.28741455078125)]"
logo_147_8,8,1,[8],8,"[P(18.193130493164062, 10.777801513671875)]"
logo_147_6,12,1,[12],12,"[P(14.567136764526367, 11.717549324035645)]"
logo_147_9,6,1,[6],6,"[P(16.504608154296875, 11.525046348571777)]"
logo_147_7,12,1,[12],12,"[P(18.89788055419922, 11.717549324035645)]"
logo_148_1,13,1,[13],13,"[P(10.370918273925781, 11.531953811645508)]"
logo_148_0,21,1,[21],21,"[P(9.35177230834961, 11.535690307617188)]"
logo_148_11,263,1,[263],263,"[P(4.437391757965088, 11.492953300476074)]"
logo_148_13,119,1,[119],119,"[P(5.74873161315918, 11.961469650268555)]"
logo_148_12,192,1,[192],192,"[P(5.17592716217041, 12.604453086853027)]"
logo_148_10,20,1,[20],20,"[P(19.213863372802734, 11.533862113952637)]"
logo_148_2,10,1,[10],10,"[P(10.99699592590332, 11.136977195739746)]"
logo_148_4,20,1,[20],20,"[P(13.264506340026855, 11.533862113952637)]"
logo_148_3,23,1,[23],23,"[P(12.366392135620117, 11.537517547607422)]"
logo_148_5,21,1,[21],21,"[P(14.432771682739258, 11.535690307617188)]"
logo_148_7,15,1,[15],15,"[P(16.601558685302734, 11.535717010498047)]"
logo_148_6,20,1,[20],20,"[P(15.61963939666748, 11.533862113952637)]"
logo_148_9,13,1,[13],13,"[P(18.522605895996094, 11.129531860351562)]"
logo_148_8,21,1,[21],21,"[P(17.462417602539062, 11.535690307617188)]"
logo_149_0,21,1,[21],21,"[P(4.698272705078125, 13.906225204467773)]"
logo_149_1,13,1,[13],13,"[P(6.56231164932251, 13.900768280029297)]"
logo_149_11,263,1,[263],263,"[P(9.233776092529297, 9.712102890014648)]"
logo_149_10,20,1,[20],20,"[P(19.03896713256836, 13.903510093688965)]"
logo_149_12,192,1,[192],192,"[P(10.341324806213379, 11.378962516784668)]"
logo_149_13,119,1,[119],119,"[P(11.200276374816895, 10.414702415466309)]"
logo_149_2,10,1,[10],10,"[P(7.090632438659668, 13.326458930969238)]"
logo_149_3,23,1,[23],23,"[P(7.965764045715332, 13.908939361572266)]"
logo_149_4,20,1,[20],20,"[P(10.387958526611328, 13.903510093688965)]"
logo_149_5,21,1,[21],21,"[P(12.08669662475586, 13.906225204467773)]"
logo_149_6,20,1,[20],20,"[P(13.812553405761719, 13.903510093688965)]"
logo_149_7,15,1,[15],15,"[P(15.240411758422852, 13.906225204467773)]"
logo_149_9,13,1,[13],13,"[P(18.033823013305664, 13.315601348876953)]"
logo_149_8,21,1,[21],21,"[P(16.492162704467773, 13.906225204467773)]"
logo_14_0,24,1,[24],24,"[P(5.952694416046143, 11.152667999267578)]"
logo_14_1,13,1,[13],13,"[P(7.650853633880615, 11.152667999267578)]"
logo_14_2,13,1,[13],13,"[P(9.816691398620605, 11.127671241760254)]"
logo_14_3,12,1,[12],12,"[P(10.810375213623047, 11.152667999267578)]"
logo_14_7,9,1,[9],9,"[P(4.380863189697266, 9.715495109558105)]"
logo_14_5,13,1,[13],13,"[P(15.326972007751465, 11.152936935424805)]"
logo_14_4,24,1,[24],24,"[P(13.254402160644531, 11.152667999267578)]"
logo_14_6,11,1,[11],11,"[P(16.752586364746094, 11.152667999267578)]"
logo_150_0,21,1,[21],21,"[P(4.6257548332214355, 11.429990768432617)]"
logo_150_10,20,1,[20],20,"[P(19.176769256591797, 11.427947998046875)]"
logo_150_1,13,1,[13],13,"[P(5.7392168045043945, 11.425905227661133)]"
logo_14_8,9,1,[9],9,"[P(18.5566463470459, 9.715495109558105)]"
logo_150_12,192,1,[192],192,"[P(10.461820602416992, 12.597102165222168)]"
logo_150_11,263,1,[263],263,"[P(9.72164535522461, 11.49909496307373)]"
logo_150_13,119,1,[119],119,"[P(11.03591537475586, 11.961913108825684)]"
logo_150_3,23,1,[23],23,"[P(7.080633640289307, 11.4320068359375)]"
logo_150_4,20,1,[20],20,"[P(8.900457382202148, 11.427947998046875)]"
logo_150_2,10,1,[10],10,"[P(6.423136234283447, 10.994346618652344)]"
logo_150_5,21,1,[21],21,"[P(13.95347785949707, 11.429990768432617)]"
logo_150_9,13,1,[13],13,"[P(18.421545028686523, 10.98620319366455)]"
logo_150_8,21,1,[21],21,"[P(17.263301849365234, 11.429990768432617)]"
logo_150_6,20,1,[20],20,"[P(15.250194549560547, 11.427947998046875)]"
logo_150_7,15,1,[15],15,"[P(16.32291030883789, 11.429990768432617)]"
logo_151_10,6,1,[6],6,"[P(16.988121032714844, 12.351783752441406)]"
logo_151_11,8,1,[8],8,"[P(18.412002563476562, 11.721648216247559)]"
logo_151_13,5,1,[5],5,"[P(10.35043716430664, 11.781291007995605)]"
logo_151_12,26,1,[26],26,"[P(11.820332527160645, 12.149067878723145)]"
logo_151_0,6,1,[6],6,"[P(11.412857055664062, 12.387773513793945)]"
logo_151_15,96,1,[96],96,"[P(6.163356781005859, 9.989177703857422)]"
logo_151_14,197,1,[197],197,"[P(7.3323493003845215, 11.093205451965332)]"
logo_151_1,245,1,[245],245,"[P(6.149191379547119, 11.836419105529785)]"
logo_151_3,8,1,[8],8,"[P(10.260394096374512, 12.16694164276123)]"
logo_151_4,13,1,[13],13,"[P(9.972688674926758, 12.149981498718262)]"
logo_151_2,20,1,[20],20,"[P(8.830520629882812, 12.151432991027832)]"
logo_151_5,12,1,[12],12,"[P(12.560158729553223, 12.51407527923584)]"
logo_151_6,20,1,[20],20,"[P(14.619308471679688, 12.151378631591797)]"
logo_151_7,20,1,[20],20,"[P(17.812158584594727, 12.151378631591797)]"
logo_151_8,12,1,[12],12,"[P(15.35432243347168, 12.5141019821167)]"
logo_152_1,13,1,[13],13,"[P(10.370890617370605, 10.802946090698242)]"
logo_151_9,12,1,[12],12,"[P(19.006309509277344, 12.5141019821167)]"
logo_152_10,20,1,[20],20,"[P(19.213834762573242, 10.804827690124512)]"
logo_152_0,21,1,[21],21,"[P(9.35174560546875, 10.806655883789062)]"
logo_152_11,80,1,[80],80,"[P(6.243104934692383, 9.111008644104004)]"
logo_152_12,84,1,[84],84,"[P(7.940767288208008, 10.637940406799316)]"
logo_152_13,131,1,[131],131,"[P(6.884018898010254, 11.690656661987305)]"
logo_152_2,10,1,[10],10,"[P(10.996968269348145, 10.407942771911621)]"
logo_152_3,23,1,[23],23,"[P(12.366365432739258, 10.808483123779297)]"
logo_152_4,20,1,[20],20,"[P(13.26447868347168, 10.804827690124512)]"
logo_152_6,20,1,[20],20,"[P(15.619585037231445, 10.804827690124512)]"
logo_152_5,21,1,[21],21,"[P(14.432744979858398, 10.806655883789062)]"
logo_152_7,15,1,[15],15,"[P(16.601531982421875, 10.806682586669922)]"
logo_153_1,18,1,[18],18,"[P(6.4148454666137695, 8.952713012695312)]"
logo_152_8,21,1,[21],21,"[P(17.462390899658203, 10.806655883789062)]"
logo_152_9,13,1,[13],13,"[P(18.522579193115234, 10.400497436523438)]"
logo_153_0,17,1,[17],17,"[P(4.948919773101807, 8.475017547607422)]"
logo_153_10,16,1,[16],16,"[P(18.55963897705078, 8.952713012695312)]"
logo_153_12,61,1,[61],61,"[P(13.409092903137207, 11.172586441040039)]"
logo_153_11,102,1,[102],102,"[P(11.754366874694824, 4.372608184814453)]"
logo_153_2,17,1,[17],17,"[P(7.4854841232299805, 8.367897987365723)]"
logo_153_4,16,1,[16],16,"[P(10.568405151367188, 8.952713012695312)]"
logo_153_5,17,1,[17],17,"[P(11.976607322692871, 8.475017547607422)]"
logo_153_3,29,1,[29],29,"[P(8.199243545532227, 8.952713966369629)]"
logo_153_6,16,1,[16],16,"[P(13.722622871398926, 8.952713012695312)]"
logo_153_7,10,1,[10],10,"[P(15.037603378295898, 8.952688217163086)]"
logo_153_9,14,1,[14],14,"[P(17.587764739990234, 8.367923736572266)]"
logo_154_0,21,1,[21],21,"[P(4.6461286544799805, 11.822320938110352)]"
logo_153_8,22,1,[22],22,"[P(16.105432510375977, 8.952738761901855)]"
logo_154_11,80,1,[80],80,"[P(11.441401481628418, 9.481109619140625)]"
logo_154_1,13,1,[13],13,"[P(5.847536087036133, 11.817913055419922)]"
logo_154_10,20,1,[20],20,"[P(19.14080810546875, 11.820089340209961)]"
logo_154_13,131,1,[131],131,"[P(12.001519203186035, 11.730289459228516)]"
logo_154_12,84,1,[84],84,"[P(12.925085067749023, 10.812394142150879)]"
logo_154_2,10,1,[10],10,"[P(6.585507869720459, 11.352245330810547)]"
logo_154_3,23,1,[23],23,"[P(7.294907569885254, 11.824524879455566)]"
logo_154_6,20,1,[20],20,"[P(14.904109954833984, 11.820089340209961)]"
logo_154_4,20,1,[20],20,"[P(9.258477210998535, 11.82011604309082)]"
logo_154_5,21,1,[21],21,"[P(13.505012512207031, 11.822294235229492)]"
logo_154_7,15,1,[15],15,"[P(16.06157112121582, 11.822319984436035)]"
logo_154_9,13,1,[13],13,"[P(18.325939178466797, 11.343456268310547)]"
logo_155_0,22,1,[22],22,"[P(5.149425029754639, 14.441964149475098)]"
logo_155_1,18,1,[18],18,"[P(6.456438064575195, 14.441938400268555)]"
logo_154_8,21,1,[21],21,"[P(17.076229095458984, 11.822294235229492)]"
logo_155_11,53,1,[53],53,"[P(19.617979049682617, 9.58101749420166)]"
logo_155_12,5,1,[5],5,"[P(13.08829116821289, 7.839758396148682)]"
logo_155_10,16,1,[16],16,"[P(18.642969131469727, 14.44198989868164)]"
logo_155_2,17,1,[17],17,"[P(7.478298664093018, 13.935710906982422)]"
logo_155_3,29,1,[29],29,"[P(8.262554168701172, 14.441936492919922)]"
logo_155_4,16,1,[16],16,"[P(10.479829788208008, 14.44198989868164)]"
logo_155_6,16,1,[16],16,"[P(13.718910217285156, 14.44198989868164)]"
logo_155_5,22,1,[22],22,"[P(12.083873748779297, 14.441964149475098)]"
logo_155_7,10,1,[10],10,"[P(15.047371864318848, 14.441938400268555)]"
logo_155_9,14,1,[14],14,"[P(17.61156463623047, 13.935709953308105)]"
logo_156_0,14,1,[14],14,"[P(5.2402472496032715, 13.932336807250977)]"
logo_155_8,22,1,[22],22,"[P(16.161909103393555, 14.441964149475098)]"
logo_156_1,6,1,[6],6,"[P(5.353700637817383, 14.179295539855957)]"
logo_156_11,3,1,[3],3,"[P(13.93006706237793, 14.415502548217773)]"
logo_156_10,9,1,[9],9,"[P(13.67273235321045, 14.51774787902832)]"
logo_156_13,3,1,[3],3,"[P(18.794588088989258, 14.415502548217773)]"
logo_156_12,9,1,[9],9,"[P(18.537281036376953, 14.517748832702637)]"
logo_156_15,3,1,[3],3,"[P(15.902210235595703, 14.276729583740234)]"
logo_156_14,3,1,[3],3,"[P(16.106243133544922, 14.199239730834961)]"
logo_156_17,26,1,[26],26,"[P(9.222728729248047, 13.929219245910645)]"
logo_156_16,8,1,[8],8,"[P(18.002939224243164, 13.359855651855469)]"
logo_156_18,5,1,[5],5,"[P(7.264831066131592, 13.439254760742188)]"
logo_156_2,8,1,[8],8,"[P(7.144872665405273, 13.953140258789062)]"
logo_156_21,54,1,[54],54,"[P(14.316253662109375, 11.884665489196777)]"
logo_156_19,337,1,[337],337,"[P(11.967975616455078, 8.98188591003418)]"
logo_156_20,50,1,[50],50,"[P(10.375218391418457, 8.125327110290527)]"
logo_156_3,13,1,[13],13,"[P(6.761641502380371, 13.930427551269531)]"
logo_156_4,9,1,[9],9,"[P(9.950889587402344, 14.517748832702637)]"
logo_156_6,14,1,[14],14,"[P(12.950942039489746, 13.932336807250977)]"
logo_156_5,3,1,[3],3,"[P(10.208196640014648, 14.415502548217773)]"
logo_156_7,6,1,[6],6,"[P(13.064423561096191, 14.179241180419922)]"
logo_156_8,14,1,[14],14,"[P(17.203872680664062, 13.932336807250977)]"
logo_156_9,6,1,[6],6,"[P(17.31732940673828, 14.179241180419922)]"
logo_157_0,20,1,[20],20,"[P(8.833639144897461, 11.493155479431152)]"
logo_157_10,26,1,[26],26,"[P(11.820520401000977, 11.490789413452148)]"
logo_157_1,8,1,[8],8,"[P(10.262141227722168, 11.50866413116455)]"
logo_157_11,5,1,[5],5,"[P(10.352076530456543, 11.123335838317871)]"
logo_157_13,50,1,[50],50,"[P(4.869057655334473, 10.477234840393066)]"
logo_157_12,337,1,[337],337,"[P(5.8884453773498535, 11.025418281555176)]"
logo_157_14,54,1,[54],54,"[P(7.391293525695801, 12.883221626281738)]"
logo_157_2,13,1,[13],13,"[P(9.974651336669922, 11.4917573928833)]"
logo_157_4,20,1,[20],20,"[P(14.616727828979492, 11.493127822875977)]"
logo_157_3,12,1,[12],12,"[P(12.55959415435791, 11.855475425720215)]"
logo_157_5,20,1,[20],20,"[P(17.806407928466797, 11.493127822875977)]"
logo_157_6,12,1,[12],12,"[P(15.35098934173584, 11.855475425720215)]"
logo_157_8,6,1,[6],6,"[P(16.983177185058594, 11.693318367004395)]"
logo_157_7,12,1,[12],12,"[P(18.999347686767578, 11.855475425720215)]"
logo_157_9,8,1,[8],8,"[P(18.405658721923828, 11.063800811767578)]"
logo_158_0,17,1,[17],17,"[P(4.380006313323975, 12.258152961730957)]"
logo_158_2,5,1,[5],5,"[P(7.020318508148193, 12.258152961730957)]"
logo_158_1,21,1,[21],21,"[P(5.669279098510742, 12.258152961730957)]"
logo_158_11,5,1,[5],5,"[P(10.950549125671387, 10.290067672729492)]"
logo_158_10,13,1,[13],13,"[P(18.78711700439453, 12.258152961730957)]"
logo_158_3,20,1,[20],20,"[P(7.859272480010986, 12.258098602294922)]"
logo_158_5,17,1,[17],17,"[P(12.48253345489502, 12.258152961730957)]"
logo_158_4,13,1,[13],13,"[P(9.609186172485352, 12.258152961730957)]"
logo_158_7,16,1,[16],16,"[P(15.501267433166504, 12.239633560180664)]"
logo_158_6,13,1,[13],13,"[P(13.771886825561523, 12.258152961730957)]"
logo_158_9,7,1,[7],7,"[P(17.726119995117188, 12.258152961730957)]"
logo_159_1,13,1,[13],13,"[P(6.123388767242432, 12.859475135803223)]"
logo_158_8,17,1,[17],17,"[P(16.453216552734375, 12.258152961730957)]"
logo_159_0,21,1,[21],21,"[P(4.683059215545654, 12.864608764648438)]"
logo_159_12,53,1,[53],53,"[P(11.180063247680664, 9.233749389648438)]"
logo_159_11,5,1,[5],5,"[P(11.23989486694336, 10.558690071105957)]"
logo_159_2,10,1,[10],10,"[P(7.074209690093994, 12.316129684448242)]"
logo_159_3,23,1,[23],23,"[P(7.940471649169922, 12.867135047912598)]"
logo_159_4,20,1,[20],20,"[P(10.321327209472656, 12.862082481384277)]"
logo_159_10,20,1,[20],20,"[P(19.06842803955078, 12.862082481384277)]"
logo_159_5,21,1,[21],21,"[P(11.953863143920898, 12.864608764648438)]"
logo_159_8,21,1,[21],21,"[P(16.415855407714844, 12.864608764648438)]"
logo_159_7,15,1,[15],15,"[P(15.142090797424316, 12.864581108093262)]"
logo_159_6,20,1,[20],20,"[P(13.676146507263184, 12.862082481384277)]"
logo_159_9,13,1,[13],13,"[P(17.9637508392334, 12.305862426757812)]"
logo_15_2,11,1,[11],11,"[P(9.920978546142578, 11.121488571166992)]"
logo_15_1,13,1,[13],13,"[P(7.649778366088867, 11.134121894836426)]"
logo_15_0,21,1,[21],21,"[P(6.487837791442871, 11.123908042907715)]"
logo_15_3,12,1,[12],12,"[P(10.848004341125488, 11.134121894836426)]"
logo_15_7,6,1,[6],6,"[P(4.380863189697266, 12.761859893798828)]"
logo_15_5,16,1,[16],16,"[P(15.369709014892578, 11.134121894836426)]"
logo_15_6,11,1,[11],11,"[P(16.721139907836914, 11.134121894836426)]"
logo_15_4,21,1,[21],21,"[P(13.83658218383789, 11.123908042907715)]"
logo_15_8,6,1,[6],6,"[P(18.09514808654785, 9.714151382446289)]"
logo_160_1,13,1,[13],13,"[P(6.545459270477295, 14.146247863769531)]"
logo_160_0,21,1,[21],21,"[P(5.211272239685059, 14.151005744934082)]"
logo_160_12,53,1,[53],53,"[P(10.541487693786621, 8.087361335754395)]"
logo_160_10,20,1,[20],20,"[P(18.536502838134766, 14.148587226867676)]"
logo_160_11,7,1,[7],7,"[P(11.184632301330566, 10.424755096435547)]"
logo_160_2,10,1,[10],10,"[P(7.426181316375732, 13.642897605895996)]"
logo_160_4,20,1,[20],20,"[P(10.434135437011719, 14.148587226867676)]"
logo_160_3,23,1,[23],23,"[P(8.228607177734375, 14.15334415435791)]"
logo_160_5,21,1,[21],21,"[P(11.946257591247559, 14.151005744934082)]"
logo_160_6,20,1,[20],20,"[P(13.541620254516602, 14.148587226867676)]"
logo_160_9,13,1,[13],13,"[P(17.5132999420166, 13.633382797241211)]"
logo_160_8,21,1,[21],21,"[P(16.07942008972168, 14.151005744934082)]"
logo_160_7,15,1,[15],15,"[P(14.899514198303223, 14.150978088378906)]"
logo_161_0,5,1,[5],5,"[P(11.702631950378418, 9.695639610290527)]"
logo_161_1,20,1,[20],20,"[P(5.0319132804870605, 11.557958602905273)]"
