"alias","logo","path_0","path_1","path_2","path_3","path_4","path_5","path_6","path_7","time"
"Ramo","path/logo_18_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_42_path_full.svg","false","false","false","true","true","true","false","false",""
"Löschen","path/logo_242_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461003, nanoseconds=640000000)"
"Tim","path/logo_24_path_full.svg","true","true","true","false","false","false","false","false",""
"Jan B.","path/logo_305_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453978, nanoseconds=590000000)"
"Kikipu","path/logo_1_path_full.svg","false","false","false","false","false","true","false","false",""
"Sarah_240321","path/logo_158_path_full.svg","true","false","false","false","false","true","false","false",""
"Tim_Harry","path/logo_123_path_full.svg","true","true","true","true","true","false","false","false",""
"Jonathan","path/logo_353_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617452708, nanoseconds=343000000)"
"Niklas","path/logo_104_path_full.svg","true","true","true","false","false","true","false","false",""
"TestJani","path/logo_179_path_full.svg","false","false","false","false","false","false","false","false",""
"Ramo","path/logo_176_path_full.svg","false","false","false","false","false","false","false","false",""
"Sarah_240321","path/logo_75_path_full.svg","false","true","false","false","false","false","true","false",""
"Jani","path/logo_16_path_full.svg","false","false","false","false","false","false","true","true",""
"rebecca","path/logo_81_path_full.svg","false","true","true","false","true","true","false","false",""
"Niklas","path/logo_59_path_full.svg","true","false","false","false","false","false","false","false",""
"Jani","path/logo_76_path_full.svg","true","false","false","false","false","false","false","false",""
"Tim_Harry","path/logo_47_path_full.svg","true","true","false","false","false","false","false","false",""
"TestJani","path/logo_153_path_full.svg","false","false","false","false","false","false","false","false",""
"Jonathan","path/logo_115_path_full.svg","true","true","true","true","true","true","true","false",""
"Jakob","path/logo_268_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450431, nanoseconds=830000000)"
"Sarah","path/logo_431_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454256, nanoseconds=505000000)"
"Löschen","path/logo_348_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461223, nanoseconds=599000000)"
"Julia","path/logo_134_path_full.svg","true","true","true","true","true","true","true","false",""
"Lena","path/logo_150_path_full.svg","true","true","false","false","false","false","false","false",""
"Ramo","path/logo_152_path_full.svg","true","true","true","false","false","false","false","false",""
"Julia","path/logo_108_path_full.svg","true","true","true","false","false","false","false","false",""
"Löschen","path/logo_262_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461038, nanoseconds=826000000)"
"Julia","path/logo_170_path_full.svg","true","true","true","true","false","false","false","false",""
"Jakob","path/logo_431_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450897, nanoseconds=506000000)"
"Jani","path/logo_178_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_49_path_full.svg","false","false","false","false","false","true","true","true",""
"Kikipu","path/logo_130_path_full.svg","true","true","true","true","true","true","true","false",""
"TestJani","path/logo_96_path_full.svg","false","false","false","false","false","false","false","false",""
"Lena","path/logo_114_path_full.svg","true","true","true","true","true","false","true","false",""
"Niklas","path/logo_133_path_full.svg","true","true","false","true","false","false","false","false",""
"Julia","path/logo_94_path_full.svg","true","true","false","false","false","false","false","false",""
"test","path/logo_2_path_full.svg","true","true","true","true","false","false","false","false",""
"Sarah","path/logo_361_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453978, nanoseconds=13000000)"
"Tim_Harry","path/logo_20_path_full.svg","false","false","false","false","false","false","false","true",""
"Jakob","path/logo_352_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617450696, nanoseconds=204000000)"
"Jonathan","path/logo_96_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_207_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452833, nanoseconds=986000000)"
"Niklas","path/logo_91_path_full.svg","true","true","false","false","false","false","false","false",""
"Jan B.","path/logo_268_path_full.svg","true","false","true","false","false","false","false","false","Timestamp(seconds=1617453668, nanoseconds=328000000)"
"Ramo","path/logo_28_path_full.svg","false","true","false","false","false","false","false","false",""
"Löschen","path/logo_379_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461260, nanoseconds=329000000)"
"Löschen","path/logo_374_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461255, nanoseconds=220000000)"
"Niklas","path/logo_176_path_full.svg","true","true","false","false","false","false","false","false",""
"Löschen","path/logo_386_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461268, nanoseconds=331000000)"
"Löschen","path/logo_216_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617460940, nanoseconds=42000000)"
"Jonathan","path/logo_197_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617450757, nanoseconds=577000000)"
"Sarah","path/logo_288_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453696, nanoseconds=167000000)"
"Jonathan","path/logo_236_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617451728, nanoseconds=708000000)"
"Jakob","path/logo_154_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_29_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_95_path_full.svg","true","true","true","true","false","false","false","true",""
"Jakob","path/logo_147_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_160_path_full.svg","true","true","false","false","false","false","false","false",""
"Jani","path/logo_161_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_35_path_full.svg","true","false","true","false","false","false","false","false",""
"Jan B.","path/logo_385_path_full.svg","true","false","true","false","false","false","false","false","Timestamp(seconds=1617454500, nanoseconds=504000000)"
"Tim_Harry","path/logo_131_path_full.svg","false","true","true","false","false","false","true","false",""
"rebecca","path/logo_123_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_93_path_full.svg","true","true","true","false","false","true","true","false",""
"Niklas","path/logo_71_path_full.svg","true","false","false","false","false","false","false","false",""
"Löschen","path/logo_245_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461014, nanoseconds=299000000)"
"Niklas","path/logo_143_path_full.svg","true","true","false","false","false","false","false","true",""
"Julia","path/logo_150_path_full.svg","false","false","false","true","true","false","false","false",""
"Tim_Harry","path/logo_86_path_full.svg","false","false","false","false","true","true","true","true",""
"Sarah_240321","path/logo_165_path_full.svg","true","true","true","false","false","false","false","false",""
"TestJani","path/logo_65_path_full.svg","false","false","false","false","false","false","true","false",""
"Lena","path/logo_93_path_full.svg","true","true","true","false","false","false","false","false",""
"Niklas","path/logo_123_path_full.svg","true","true","true","true","false","false","false","false",""
"Tim","path/logo_205_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452826, nanoseconds=189000000)"
"Jonathan","path/logo_101_path_full.svg","true","true","true","true","true","true","true","true",""
"Jani","path/logo_160_path_full.svg","true","true","false","false","false","false","false","false",""
"Löschen","path/logo_255_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461025, nanoseconds=487000000)"
"Kikipu","path/logo_186_path_full.svg","true","false","false","false","false","false","false","false",""
